Dates,TCS.NS Y,HCLTECH.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HCLTECH.NS X,Effective Margin of TCS.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of TCS.NS X,Effective Investment of TCS.NS Y,Multiplier X,Multiplier Y
2022-03-21,3626.699951171875,1168.050048828125,0.1573257651634849,18.419719738569256,3608.2802314333057,,1.0,1254452.5085449219,161630.85162963867,88579.28912963867,73051.5625,38.0,1.9962905665429564,25042.51708984375,15.493649162491725,-35350.0,60392.51708984375,670040.0085449219,584412.5,1.0,1.0
2022-03-22,3700.949951171875,1176.4000244140625,0.6031672501041142,70.63925675286009,3630.310694419015,,,,,,,,,,,,,758835.0341796875,562616.2414550781,1.0,1.0
2022-03-23,3712.39990234375,1180.699951171875,0.6030905149997708,70.65221563993691,3641.747686703813,,,,,,,,,,,,,,,,
2022-03-24,3749.85009765625,1192.0999755859375,0.6667976415418109,78.14211465183462,3671.707983004416,,,,,,,,,,,,,,,,
2022-03-25,3707.449951171875,1179.3499755859375,0.584130715444371,68.47130836659926,3638.978642805276,,,,,,,,,,,,,,,,
2022-03-28,3707.699951171875,1163.949951171875,0.9221102923638888,108.05414193500384,3599.645809236871,,,,,,,,,,,,,,,,
2022-03-29,3705.35009765625,1167.699951171875,0.8132086518952675,95.25258468311448,3610.097512973136,,,,,,,,,,,,,,,,
2022-03-30,3731.550048828125,1165.199951171875,1.085718024700309,127.18288739252876,3604.367161435596,,Individual Breakup,,Lot TCS.NS Y,Lot  HCLTECH.NS X,Total Profit,Total Trade,,,,,,,,,
2022-03-31,3739.949951171875,1163.75,1.1823527002484433,138.65438277755675,3601.2955683943183,,Margin of HCLTECH.NS X,Margin of TCS.NS Y,175,700,25042.51708984375,1,,,,,,,,,
2022-04-01,3758.75,1169.6500244140625,1.2038565085909827,141.36452214704468,3617.3854778529553,,13.22,12.5,,,,,,,,,,,,,
2022-04-04,3770.35009765625,1187.050048828125,0.9096050781813432,106.87352828564872,3663.476569370601,,,,,,,,,,,,,,,,
2022-04-05,3814.800048828125,1195.449951171875,1.096317486964332,128.9212394218439,3685.878809406281,,,,,,,,,,,,,,,,
2022-04-06,3755.35009765625,1170.5,1.140283691055331,134.29723073147397,3621.052866924776,,,,,,,,,,,,,,,,
2022-04-07,3684.14990234375,1173.300048828125,0.4713893688603653,55.52936332458967,3628.62053901916,,,,,,,,,,,,,,,,
2022-04-08,3685.64990234375,1165.3499755859375,0.6595623996270878,77.70492319084724,3607.944979152903,,,,,,,,,,,,,,,,
2022-04-11,3696.39990234375,1133.5,1.4512446584539689,171.3612252945054,3525.0386770492446,,,,,,,,,,,,,,,,
2022-04-12,3691.10009765625,1131.1500244140625,1.4500834100354256,171.55145718022095,3519.548640476029,,,,,,,,,,,,,,,,
2022-04-13,3661.949951171875,1125.0999755859375,1.330706365057723,157.7069110487264,3504.2430401231486,,,,,,,,,,,,,,,,
