Dates,OFSS.NS Y,FSL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of FSL.NS X,Effective Margin of OFSS.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of OFSS.NS X,Effective Investment of OFSS.NS Y,Multiplier X,Multiplier Y
2022-03-21,3545.300048828125,123.4000015258789,0.0622695588559735,16.32814565048966,3528.971903177636,,,,,,,,,,,,,,,,
2022-03-22,3597.300048828125,125.5999984741211,0.1650404819094805,42.78640654390165,3554.513642284224,,,,,,,,,,,,,,,,
2022-03-23,3559.60009765625,125.8000030517578,0.0062281900041631,1.5959765029228947,3558.004121153327,,,,,,,,,,,,,,,,
2022-03-24,3628.10009765625,133.5,-0.0578053785762567,-14.639993935064012,3642.740091591314,,,,,,,,,,,,,,,,
2022-03-25,3580.89990234375,132.0,-0.1847947918567199,-46.38058332534456,3627.280485669095,,,,,,,,,,,,,,,,
2022-03-28,3501.35009765625,127.3000030517578,-0.3052817167078365,-76.02454623196991,3577.37464388822,,Individual Breakup,,Lot OFSS.NS Y,Lot  FSL.NS X,Total Profit,Total Trade,,,,,,,,,
2022-03-29,3482.35009765625,126.6500015258789,-0.3578186577029256,-88.66856983005346,3571.0186674863035,,Margin of FSL.NS X,Margin of OFSS.NS Y,200,5200,0,0,,,,,,,,,
2022-03-30,3551.75,127.0999984741211,-0.1002862583381329,-24.75531034822143,3576.505310348221,,18.47,12.87,,,,,,,,,,,,,
2022-03-31,3587.75,125.0500030517578,0.1311303668750008,32.17909854689833,3555.5709014531017,,,,,,,,,,,,,,,,
2022-04-01,3587.550048828125,128.39999389648438,-0.0182032211993006,-4.449238188400159,3591.999287016525,,,,,,,,,,,,,,,,
2022-04-04,3668.85009765625,132.5500030517578,0.1316203428694017,32.05834750623353,3636.791750150017,,,,,,,,,,,,,,,,
2022-04-05,3676.550048828125,132.9499969482422,0.1437880837888069,34.90324360812065,3641.646805220005,,,,,,,,,,,,,,,,
2022-04-06,3685.050048828125,132.6999969482422,0.1876880173804217,45.41053832371245,3639.639510504413,,,,,,,,,,,,,,,,
2022-04-07,3709.60009765625,136.3000030517578,0.1301292405797318,31.396534014193094,3678.203563642057,,,,,,,,,,,,,,,,
2022-04-08,3700.199951171875,135.3000030517578,0.1332010061037294,32.06261546078713,3668.137335711088,,,,,,,,,,,,,,,,
2022-04-11,3692.10009765625,133.85000610351562,0.1609061174780889,38.59665923630428,3653.5034384199457,,,,,,,,,,,,,,,,
2022-04-12,3603.5,128.9499969482422,0.0032278436722876,0.7709961676828243,3602.729003832317,,,,,,,,,,,,,,,,
2022-04-13,3568.14990234375,131.6999969482422,-0.2700983005453226,-64.10235263403229,3632.2522549777823,,,,,,,,,,,,,,,,
2022-04-18,3587.14990234375,127.4499969482422,-0.0066344535473051,-1.565079312974376,3588.7149816567244,,,,,,,,,,,,,,,,
2022-04-19,3565.35009765625,125.1999969482422,-0.0040756924561353,-0.95475267650545,3566.3048503327554,,,,,,,,,,,,,,,,
2022-04-20,3518.5,127.8499984741211,-0.3271979904293753,-76.13645030109183,3594.636450301092,,,,,,,,,,,,,,,,
2022-04-21,3532.949951171875,128.89999389648438,-0.3169701885114602,-73.29179757654583,3606.241748748421,,,,,,,,,,,,,,,,
2022-04-22,3485.64990234375,128.0,-0.4865056556802581,-111.9092043337887,3597.5591066775387,,,,,,,,,,,,,,,,
2022-04-25,3483.449951171875,124.25,-0.3315295175670815,-76.04177337065175,3559.4917245425268,,,,,,,,,,,,,,,,
2022-04-26,3546.0,124.6999969482422,-0.0808522624878177,-18.52230756703375,3564.5223075670337,,,,,,,,,,,,,,,,
2022-04-27,3504.0,121.75,-0.134550636659825,-30.77100771665528,3534.7710077166557,,,,,,,,,,,,,,,,
2022-04-28,3526.75,124.4499969482422,-0.1584824870167678,-36.17486686379607,3562.924866863796,,,,,,,,,,,,,,,,
2022-04-29,3561.25,125.0,-0.0341814664525525,-7.789786294552869,3569.039786294553,,,,,,,,,,,,,,,,
2022-05-02,3503.550048828125,122.5,-0.1771018545225514,-40.32127816361299,3543.871326991738,,,,,,,,,,,,,,,,
2022-05-04,3431.25,117.6500015258789,-0.2782283772667949,-63.32868691458589,3494.578686914586,,,,,,,,,,,,,,,,
2022-05-05,3489.199951171875,114.8000030517578,0.1019424902658986,23.189457026620403,3466.0104941452546,,,,,,,,,,,,,,,,
